Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensityB,SourceIntensityV,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Flags,Image
2905,251.756912,-1.894987,251.756667,-1.895337,1068,1071,1072.419,1064.686,1,1360.21,4983.17,1,72.9024,D.N.,-9.2438,0.0159,2,B,9.294283,9.671849,9.417912,8.98061,9.592467,0,1.823427,1.836453,5,5,5,0,8,15,79.04,0,509,3.89,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2906,251.728075,-1.894598,251.728114,-1.894611,1588,1078,1587.301,1077.77,1,1378.94,5307.93,1,74.2556,D.N.,-9.3123,0.0152,2,B,9.013617,9.183195,9.063691,8.180487,9.184519,0,1.486343,1.448175,5,5,5,0,8,15,79.04,0,512,3.51,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2907,251.802496,-1.89482,251.802496,-1.894806,246,1074,246.011,1074.241,1,104.544,501.407,1,30.6545,D.N.,-6.7505,0.0664,2,B,10.429614,10.693989,10.795176,9.560205,11.111833,0,2.636426,2.110137,5,5,5,0,8,15,79.04,0,506,3.29,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2908,251.775822,-1.89482,251.775799,-1.894794,727,1074,727.414,1074.468,1,148.95,617.381,1,30.0406,D.N.,-6.9764,0.0528,2,B,8.994406,9.204413,8.933232,8.953871,9.082833,0,1.64332,1.70371,5,5,5,0,8,15,79.04,0,512,3.46,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2909,251.807765,-1.894709,251.807732,-1.894689,151,1076,151.592,1076.362,1,755.246,2592.95,1,54.9606,D.N.,-8.5345,0.023,2,B,10.867849,11.00061,11.108209,9.471905,11.422336,0,2.662997,2.083291,5,5,5,0,8,15,79.04,0,503,3.45,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2910,251.751699,-1.894599,251.751672,-1.894619,1162,1078,1162.487,1077.636,1,390.312,1607,1,42.7656,D.N.,-8.015,0.0289,2,B,9.104673,9.289905,9.217253,8.731209,9.43555,0,2.019873,1.501711,5,5,5,0,8,15,79.04,0,507,3.66,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2911,251.805546,-1.894653,251.805419,-1.894544,191,1077,193.301,1078.977,1,850.022,3485.02,1,88.0547,D.N.,-8.8555,0.0274,2,B,13.123711,12.264259,19.894655,9.575109,28.365927,0,20.239637,6.58136,5,5,5,0,8,15,79.04,0,503,3.58,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2912,251.805214,-1.894598,251.805419,-1.894544,197,1078,193.296,1078.977,1,827.934,3437.55,1,87.7847,D.N.,-8.8406,0.0277,2,B,13.123711,12.264259,19.894655,9.559846,28.365927,0,20.239637,6.58136,5,5,5,0,8,15,79.04,0,503,3.3,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2913,251.765008,-1.894765,251.765002,-1.894726,922,1075,922.113,1075.694,1,85.9815,335.082,1,24.0393,D.N.,-6.3129,0.0779,2,B,8.923163,8.923718,9.003231,8.717854,9.16118,0,1.695495,1.570875,5,5,5,0,8,15,79.04,0,507,2.74,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2914,251.794012,-1.894654,251.794035,-1.894616,399,1077,398.579,1077.672,1,205.682,825.795,1,33.0006,D.N.,-7.2922,0.0434,2,B,10.122315,10.136479,10.236279,9.965172,10.395344,0,1.813352,1.635973,5,5,5,0,8,15,79.04,0,508,3.53,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2915,251.741939,-1.894488,251.741906,-1.89449,1338,1080,1338.597,1079.956,1,328.26,1238.62,1,37.823,D.N.,-7.7323,0.0332,2,B,8.883159,10.2963,8.880097,9.026859,9.000661,0,1.46969,1.398367,5,5,5,0,8,15,79.04,0,513,3.57,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2916,251.752531,-1.894432,251.752501,-1.894464,1147,1081,1147.539,1080.43,1,167.667,720.841,1,31.6503,D.N.,-7.1446,0.0477,2,B,8.908659,8.894613,9.285639,8.758153,9.70488,0,2.824435,1.68863,5,5,5,0,8,15,79.04,0,504,3.47,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2917,251.804326,-1.894487,251.804311,-1.894478,213,1080,213.285,1080.158,1,94.1654,488.221,1,36.1739,D.N.,-6.7215,0.0804,2,B,10.277012,8.747549,12.925322,9.522747,16.290603,0,9.925407,2.887954,5,5,5,0,8,15,79.04,0,508,35.01,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2918,251.788743,-1.894377,251.788709,-1.894378,494,1082,494.612,1081.969,1,948.858,3448.65,1,71.4743,D.N.,-8.8441,0.0225,2,B,12.518724,11.441076,14.161084,10.411187,15.084509,0,5.201956,4.100836,5,5,5,0,8,15,79.04,0,499,3.32,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2919,251.799724,-1.894432,251.799762,-1.894406,296,1081,295.315,1081.458,1,158.711,732.343,1,64.7345,D.N.,-7.1618,0.096,2,B,11.278784,9.74598,16.036418,9.520339,21.318127,0,14.060076,5.92841,5,5,5,0,8,15,79.04,0,507,32.9,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2920,251.791793,-1.894432,251.791795,-1.894416,439,1081,438.969,1081.288,1,240.16,834.734,1,33.0225,D.N.,-7.3039,0.043,2,B,10.095064,11.300142,10.101082,10.009966,10.264083,0,1.823754,1.612833,5,5,5,0,8,15,79.04,0,509,3.54,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2921,251.781978,-1.894377,251.781981,-1.894405,616,1082,615.935,1081.481,1,109.276,469.914,1,27.0175,D.N.,-6.68,0.0624,2,B,9.246384,9.436663,9.428223,9.028341,9.634385,0,1.984396,1.624058,5,5,5,0,8,15,79.04,0,502,3.56,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2922,251.80172,-1.894044,251.801701,-1.89403,260,1088,260.347,1088.252,1,6072.02,27848.2,1,168.459,D.N.,-11.112,0.0066,2,B,11.786309,10.645198,12.090243,9.483979,12.37597,0,2.646612,2.319931,5,5,5,0,8,15,79.04,0,504,3.08,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2923,251.798836,-1.894321,251.798859,-1.894305,312,1083,311.596,1083.298,1,611.504,2138.43,1,50.8864,D.N.,-8.3252,0.0258,2,B,10.219458,10.051586,11.191689,9.494456,11.99242,0,4.312914,2.139251,5,5,5,0,8,15,79.04,0,503,3.54,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2924,251.74083,-1.894321,251.740841,-1.894287,1358,1083,1357.793,1083.628,1,573.322,2121.07,1,48.6496,D.N.,-8.3164,0.0249,2,B,8.935899,8.317715,9.107458,8.939978,9.294746,0,1.858319,1.579661,5,5,5,0,8,15,79.04,0,505,3.16,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2925,251.81148,-1.894265,251.8115,-1.894242,84,1084,83.637,1084.423,1,719.007,2499.83,1,52.5733,D.N.,-8.4948,0.0228,2,B,9.529151,9.551993,9.511376,9.781182,9.652344,0,1.645229,1.639353,5,5,5,0,8,15,79.04,0,510,3.37,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2926,251.799225,-1.894321,251.798862,-1.894304,305,1083,311.536,1083.307,1,611.459,2138.09,1,50.8832,D.N.,-8.3251,0.0258,2,B,10.219458,10.051586,11.191689,9.496134,11.99242,0,4.312914,2.139251,5,5,5,0,8,15,79.04,0,503,3.12,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2927,251.781479,-1.894321,251.78149,-1.894325,625,1083,624.793,1082.941,1,146.176,495.084,1,28.5524,D.N.,-6.7367,0.0626,2,B,9.573008,9.832872,9.906349,8.967469,10.247827,0,2.626029,1.800986,5,5,5,0,8,15,79.04,0,499,0.26,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2928,251.748815,-1.894266,251.748813,-1.894286,1214,1084,1214.039,1083.644,1,68.9606,307.549,1,22.8496,D.N.,-6.2198,0.0807,2,B,8.892452,7.479769,8.939375,8.546894,9.046742,0,1.391009,1.477522,5,5,5,0,8,15,79.04,0,510,3.54,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2929,251.723971,-1.89421,251.723934,-1.894227,1662,1085,1662.672,1084.698,1,230.292,937.866,1,34.3596,D.N.,-7.4304,0.0398,2,B,8.736562,7.77993,8.620608,8.376276,8.755169,0,1.530577,1.572696,5,5,5,0,8,15,79.04,0,514,3.71,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2930,251.805935,-1.894155,251.805943,-1.89415,184,1086,183.849,1086.08,1,1315.62,4810.2,1,105.246,D.N.,-9.2054,0.0238,2,B,14.675043,12.507646,19.324497,9.395716,22.992045,0,12.470373,7.966256,5,5,5,0,8,15,79.04,0,498,3.23,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2931,251.805436,-1.894321,251.80542,-1.894544,193,1083,193.288,1078.975,1,827.934,3437.55,1,87.7847,D.N.,-8.8406,0.0277,2,B,13.123711,12.264259,19.894655,9.467257,28.365927,0,20.239637,6.58136,5,5,5,0,8,15,79.04,0,503,2.87,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2932,251.785416,-1.89421,251.785001,-1.894133,554,1085,561.489,1086.403,1,462.235,1623.8,1,44.2078,D.N.,-8.0263,0.0296,2,B,10.21509,11.054657,10.344339,9.756681,10.574268,0,2.19529,1.832809,5,5,5,0,8,15,79.04,0,507,3.3,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2933,251.806378,-1.894155,251.805942,-1.89415,176,1086,183.866,1086.077,1,1315.62,4810.2,1,105.246,D.N.,-9.2054,0.0238,2,B,14.675043,12.507646,19.324497,9.382643,22.992045,0,12.470373,7.966256,5,5,5,0,8,15,79.04,0,498,6.79,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2934,251.784972,-1.894155,251.785001,-1.894133,562,1086,561.489,1086.402,1,462.235,1623.8,1,44.2078,D.N.,-8.0263,0.0296,2,B,10.21509,11.054657,10.344339,9.591296,10.574268,0,2.19529,1.832809,5,5,5,0,8,15,79.04,0,507,3.76,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2935,251.773493,-1.8941,251.773501,-1.894093,769,1087,768.863,1087.114,1,392.402,1460.75,1,45.9527,D.N.,-7.9114,0.0342,2,B,10.029887,10.444415,12.27299,9.377068,15.659268,0,9.735235,2.569987,5,5,5,0,8,15,79.04,0,503,3,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2936,251.70617,-1.89421,251.706157,-1.894173,1983,1085,1983.239,1085.659,1,241.781,959.489,1,34.3366,D.N.,-7.4551,0.0389,2,B,8.567357,9.209184,8.446116,8.571927,8.587211,0,1.551772,1.495639,5,5,5,0,8,15,79.04,0,514,3.51,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2937,251.778761,-1.894155,251.77876,-1.894149,674,1086,674.025,1086.108,1,147.958,613.17,1,29.8706,D.N.,-6.969,0.0529,2,B,9.261353,9.253963,9.407748,8.826538,9.575809,0,1.787942,1.683489,5,5,5,0,8,15,79.04,0,505,3.43,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2938,251.764066,-1.893989,251.764033,-1.893997,939,1089,939.584,1088.861,1,1000.68,3553.94,1,62.1545,D.N.,-8.8768,0.019,2,B,9.458216,7.924438,9.964264,8.585245,10.598057,0,3.613601,1.772116,5,5,5,0,8,15,79.04,0,505,3.44,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2939,251.804881,-1.893822,251.804895,-1.893798,203,1092,202.743,1092.442,1,1510.66,8776.88,1,105.373,D.N.,-9.8584,0.013,2,B,11.637222,10.792959,14.453936,9.363119,16.802536,0,8.576483,4.855866,5,5,5,0,8,15,79.04,0,500,3.17,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2940,251.799446,-1.893933,251.799421,-1.893947,301,1090,301.454,1089.752,1,258.861,1091.09,1,51.7311,D.N.,-7.5947,0.0515,2,B,10.837999,8.953085,13.554872,9.423724,15.953605,0,8.421652,4.009621,5,5,5,0,8,15,79.04,0,502,3.29,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2941,251.797505,-1.893822,251.797463,-1.893808,336,1092,336.766,1092.253,1,1789.99,5778.69,1,77.7339,D.N.,-9.4046,0.0146,2,B,9.859647,10.432689,9.854711,9.559867,9.996086,0,1.676877,1.639188,5,5,5,0,8,15,79.04,0,512,3.26,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2942,251.758298,-1.893878,251.758264,-1.893896,1043,1091,1043.612,1090.678,1,250.494,1027.93,1,35.5946,D.N.,-7.5299,0.0376,2,B,8.697546,8.132119,8.73418,8.878297,8.874466,0,1.573235,1.560458,5,5,5,0,8,15,79.04,0,513,3.62,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2943,251.765785,-1.893878,251.765801,-1.893863,908,1091,907.713,1091.269,1,270.281,1050.76,1,37.0292,D.N.,-7.5538,0.0383,2,B,9.328067,8.719413,10.634088,8.696277,12.680911,0,6.914911,1.804533,5,5,5,0,8,15,79.04,0,507,3.47,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2944,251.807432,-1.893877,251.807436,-1.893851,157,1091,156.933,1091.469,1,320.504,1253.15,1,40.8892,D.N.,-7.745,0.0354,2,B,10.56752,10.972026,11.291784,9.305407,11.904198,0,3.772746,2.06302,5,5,5,0,8,15,79.04,0,507,3.48,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2945,251.801498,-1.8936,251.801703,-1.894028,264,1096,260.31,1088.284,1,6074.77,27848.5,1,168.46,D.N.,-11.112,0.0066,2,B,11.786309,10.645198,12.090243,9.426862,12.37597,0,2.646612,2.319931,5,5,5,0,8,15,79.04,0,504,9.24,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2946,251.795232,-1.893767,251.795244,-1.893756,377,1093,376.777,1093.197,1,116.964,671.851,1,85.0276,D.N.,-7.0682,0.1374,2,B,11.917722,9.273119,17.700265,9.9839,23.642312,0,15.689164,8.155817,5,5,5,0,8,15,79.04,0,502,3.41,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2947,251.802885,-1.893656,251.802846,-1.89365,239,1095,239.698,1095.107,1,163.182,770.624,1,33.1518,D.N.,-7.2171,0.0467,2,B,9.957993,10.021841,10.080685,9.408959,10.265591,0,1.941541,1.826954,5,5,5,0,8,15,79.04,0,507,3.36,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2948,251.763345,-1.893601,251.763322,-1.893607,952,1096,952.405,1095.889,1,373.769,1457.16,1,42.8335,D.N.,-7.9088,0.0319,2,B,9.110704,9.082965,10.870559,8.538986,13.609281,0,8.19611,1.958459,5,5,5,0,8,15,79.04,0,506,3.7,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2949,251.805436,-1.893656,251.804898,-1.893798,193,1095,202.697,1092.44,1,1510.66,8776.42,1,105.37,D.N.,-9.8583,0.013,2,B,11.637222,10.792959,14.453936,9.336658,16.802536,0,8.576483,4.855866,5,5,5,0,8,15,79.04,0,500,10.51,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2950,251.73484,-1.893545,251.734826,-1.893518,1466,1097,1466.257,1097.489,1,294.569,1276.19,1,38.441,D.N.,-7.7648,0.0327,2,B,8.536117,7.364889,8.432211,8.355119,8.551785,0,1.426462,1.433282,5,5,5,0,8,15,79.04,0,515,3.48,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2951,251.796008,-1.893601,251.795843,-1.893262,363,1096,365.978,1102.106,1,1001.03,3499.85,1,64.1114,D.N.,-8.8601,0.0199,2,B,10.872208,11.286448,11.47544,9.820365,11.920162,0,3.22882,2.488786,5,5,5,0,8,15,79.04,0,503,3.28,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2952,251.795842,-1.893268,251.795835,-1.893263,366,1102,366.112,1102.094,1,1001.07,3498.67,1,64.1022,D.N.,-8.8598,0.0199,2,B,10.872208,11.286448,11.47544,9.810765,11.920162,0,3.22882,2.488786,5,5,5,0,8,15,79.04,0,503,3.23,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2953,251.785804,-1.893656,251.785807,-1.893633,547,1095,546.95,1095.409,1,124.214,578.567,1,34.2155,D.N.,-6.9059,0.0642,2,B,11.250191,10.271272,12.276019,9.899226,12.99765,0,4.274896,2.450248,5,5,5,0,8,15,79.04,0,501,3.39,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2954,251.766506,-1.893435,251.766488,-1.893396,895,1099,895.323,1099.697,1,1262.42,4577.51,1,69.4984,D.N.,-9.1516,0.0165,2,B,9.366845,8.777017,9.723568,8.718738,10.018537,0,2.415543,1.601671,5,5,5,0,8,15,79.04,0,506,3.42,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2955,251.78891,-1.893157,251.788857,-1.892681,491,1104,491.947,1112.597,1,99146.9,959791,1,1235.6,D.N.,-14.9554,0.0014,2,B,77.907104,35.416231,126.736298,10.33879,198.266367,0,152.623583,75.815454,5,5,5,0,8,15,79.04,0,501,4.12,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2956,251.811924,-1.893378,251.811904,-1.89338,76,1100,76.35,1099.964,1,348.739,1456.78,1,44.3254,D.N.,-7.9085,0.033,2,B,9.932581,8.534448,10.748077,9.839216,11.23153,0,3.263041,2.268526,5,5,5,0,8,15,79.04,0,499,3.36,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2957,251.80599,-1.893379,251.806004,-1.893361,183,1100,182.75,1100.322,1,195.319,882.754,1,67.9305,D.N.,-7.3646,0.0835,2,B,12.342957,9.791735,15.936302,9.312026,19.391875,0,11.059919,6.154847,5,5,5,0,8,15,79.04,0,504,3.45,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2958,251.793956,-1.893046,251.794581,-1.892919,400,1106,388.734,1108.293,1,17606,89276.2,1,307.724,D.N.,-12.3768,0.0037,2,B,16.63805,13.172351,19.542751,9.956193,21.195536,0,8.213755,7.414485,5,5,5,0,8,15,79.04,0,503,11.77,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2959,251.743713,-1.893324,251.743714,-1.893322,1306,1101,1305.989,1101.033,1,109.004,568.495,1,28.7644,D.N.,-6.8868,0.0549,2,B,9.101411,9.676417,9.405673,8.980742,9.815312,0,2.8088,1.620823,5,5,5,0,8,15,79.04,0,503,0.26,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2960,251.743214,-1.893324,251.743209,-1.893305,1315,1101,1315.103,1101.346,1,214.325,930.844,1,34.7864,D.N.,-7.4222,0.0406,2,B,8.976328,9.880784,9.121985,8.974955,9.374839,0,2.164788,1.683332,5,5,5,0,8,15,79.04,0,503,3.36,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2961,251.780702,-1.893324,251.780698,-1.893315,639,1101,639.071,1101.154,1,157.695,624.957,1,29.5957,D.N.,-6.9896,0.0514,2,B,9.015994,9.209104,9.010545,8.841349,9.138647,0,1.526267,1.59884,5,5,5,0,8,15,79.04,0,513,3.5,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2962,251.766838,-1.893324,251.766489,-1.893397,889,1101,895.293,1099.688,1,1258.94,4590.07,1,69.5887,D.N.,-9.1545,0.0165,2,B,9.366845,8.777017,9.723568,8.729929,10.018537,0,2.415543,1.601671,5,5,5,0,8,15,79.04,0,506,3.1,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2963,251.813421,-1.893268,251.81346,-1.893221,49,1102,48.301,1102.837,1,74.1207,417.618,1,25.7952,D.N.,-6.5519,0.0671,2,B,9.574185,8.936464,9.581719,9.742123,9.728166,0,1.683268,1.588697,5,5,5,0,8,15,79.04,0,513,3.03,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2964,251.794622,-1.892935,251.794587,-1.892919,388,1108,388.63,1108.295,1,17609.2,89268.4,1,307.711,D.N.,-12.3767,0.0037,2,B,16.63805,13.172351,19.542751,9.926061,21.195536,0,8.213755,7.414485,5,5,5,0,8,15,79.04,0,503,3.41,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2965,251.732733,-1.893268,251.732751,-1.893257,1504,1102,1503.671,1102.205,1,149.251,612.799,1,29.2682,D.N.,-6.9683,0.0519,2,B,8.523074,7.951076,8.494724,8.264727,8.627839,0,1.511201,1.5757,5,5,5,0,8,15,79.04,0,512,3.24,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2966,251.774658,-1.893268,251.774661,-1.893231,748,1102,747.948,1102.673,1,65.7563,354.109,1,31.1198,D.N.,-6.3728,0.0954,2,B,9.582751,9.187738,12.27589,9.148378,16.941522,0,11.68714,2.49675,5,5,5,0,8,15,79.04,0,503,3.95,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2967,251.70373,-1.892935,251.703734,-1.892946,2027,1108,2026.929,1107.802,1,2149.67,9149.95,1,97.0965,D.N.,-9.9035,0.0115,2,B,9.157079,8.587746,9.216573,8.068631,9.355997,0,1.610747,1.682472,5,5,5,0,8,15,79.04,0,514,3.05,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2968,251.810371,-1.892991,251.810337,-1.892991,104,1107,104.611,1106.996,1,898.658,3061.96,1,59.7987,D.N.,-8.715,0.0212,2,B,10.248099,8.580265,11.597282,9.50779,13.161268,0,6.22886,2.284959,5,5,5,0,8,15,79.04,0,506,3.29,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2969,251.799613,-1.893102,251.799472,-1.892736,298,1105,300.532,1111.593,1,1335.14,4877.18,1,73.2555,D.N.,-9.2204,0.0163,2,B,10.188813,9.584477,11.217897,9.393361,12.055449,0,4.419469,2.226633,5,5,5,0,8,15,79.04,0,500,3.31,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2970,251.799502,-1.892714,251.79948,-1.892736,300,1112,300.387,1111.593,1,1335.25,4876.71,1,72.9619,D.N.,-9.2203,0.0162,2,B,10.183521,9.417311,11.164254,9.380995,11.975797,0,4.337832,2.127837,5,5,5,0,8,15,79.04,0,500,3.49,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2971,251.792514,-1.893102,251.792494,-1.893092,426,1105,426.376,1105.168,1,192.791,792.491,1,33.4062,D.N.,-7.2475,0.0458,2,B,10.276942,9.060352,10.389199,9.985627,10.539923,0,1.777848,1.813168,5,5,5,0,8,15,79.04,0,507,3.73,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2972,251.78647,-1.893102,251.786961,-1.892755,535,1105,526.138,1111.256,1,3646.25,16083.6,1,133.372,D.N.,-10.516,0.009,2,B,15.07443,12.700947,16.214862,10.077821,16.877979,0,4.689124,4.16139,5,5,5,0,8,15,79.04,0,506,10.83,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2973,251.749924,-1.893047,251.749901,-1.893036,1194,1106,1194.425,1106.199,1,156.218,1376.14,1,39.8973,D.N.,-7.8467,0.0315,2,B,8.881084,8.475807,8.93367,8.530879,9.076598,0,1.606003,1.481021,5,5,5,0,8,15,79.04,0,509,3.54,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2974,251.788854,-1.892714,251.788857,-1.892681,492,1112,491.952,1112.599,1,99152.7,959791,1,1235.6,D.N.,-14.9554,0.0014,2,B,77.907104,35.416231,126.736298,10.284705,198.266367,0,152.623583,75.815454,5,5,5,0,8,15,79.04,0,501,3.39,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2975,251.716706,-1.892991,251.716725,-1.892953,1793,1107,1792.67,1107.686,1,27.5839,426.342,1,25.2627,D.N.,-6.5744,0.0643,2,B,8.475338,7.873184,8.480936,8.249012,8.609774,0,1.485332,1.469613,5,5,5,0,8,15,79.04,0,515,3.11,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2976,251.755581,-1.892991,251.755555,-1.892986,1092,1107,1092.463,1107.086,1,70.4372,346.845,1,23.7703,D.N.,-6.3503,0.0744,2,B,8.69195,7.87439,8.757994,8.881986,8.89941,0,1.581741,1.491098,5,5,5,0,8,15,79.04,0,514,3.72,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2977,251.786969,-1.892769,251.786963,-1.892755,526,1111,526.102,1111.258,1,3646.25,16083.6,1,133.372,D.N.,-10.516,0.009,2,B,15.07443,12.700947,16.214862,10.19859,16.877979,0,4.689124,4.16139,5,5,5,0,8,15,79.04,0,506,3.05,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2978,251.771552,-1.892825,251.771535,-1.892843,804,1110,804.312,1109.666,1,60.3907,313.576,1,22.5453,D.N.,-6.2409,0.0781,2,B,8.955399,8.568246,8.904433,8.998524,9.018032,0,1.428257,1.40915,5,5,5,0,8,15,79.04,0,516,1.81,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2979,251.811591,-1.892769,251.811605,-1.892746,82,1111,81.752,1111.405,1,102.244,528.248,1,84.9285,D.N.,-6.8071,0.1746,2,B,11.201227,10.133099,17.377071,9.723848,23.503722,0,15.841757,8.235887,5,5,5,0,8,15,79.04,0,503,3.35,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2980,251.80294,-1.892714,251.802905,-1.892709,238,1112,238.63,1112.082,1,412.252,1430.31,1,41.5697,D.N.,-7.8886,0.0316,2,B,9.51857,9.426969,9.57178,9.30135,9.721856,0,1.703284,1.741157,5,5,5,0,8,15,79.04,0,512,3.63,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
2981,251.77011,-1.89277,251.770095,-1.892742,830,1111,830.28,1111.5,1,91.0713,421.423,1,25.9364,D.N.,-6.5618,0.0668,2,B,8.961991,9.361892,8.934613,8.843552,9.086587,0,1.656531,1.600181,5,5,5,0,8,15,79.04,0,514,3.94,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
